EE;Mõniste;229;57.60917;26.61361
EE;Mõnnaste;124;58.2975;25.82222
EE;Möldre;117;58.02694;25.92056
EE;Nabala;146;59.27389;24.85639
EE;Naha;124;58.17333;27.44028
EE;Naravere;100;58.68833;24.38222
EE;Narva-Jõesuu;2802;59.45889;28.04083
EE;Narva;66980;59.37722;28.19028
EE;Nasva;330;58.22944;22.385
EE;Navesti;120;58.58194;25.52333
EE;Navi;216;57.8775;26.94472
EE;Neanurme;127;58.6275;26.11556
EE;Neeme;130;59.52306;25.15056
EE;Nigula;225;58.97056;23.76972
EE;Niidu;144;58.53806;24.585
EE;Nina;130;58.60222;27.19972
EE;Nurme;119;58.44607;24.5008
EE;Nursi;145;57.77917;26.87278
EE;Näpi;404;59.36472;26.4025
EE;Nõgiaru;264;58.31528;26.53722
EE;Nõmmküla;106;58.675;23.21306
EE;Nõo;1476;58.27556;26.5375
EE;Nõuni;262;58.12222;26.52528
EE;Nõva;149;59.21639;23.6725
EE;Nõva;99;58.6075;27.0075
EE;Nüpli;123;58.04389;26.47917
EE;Oara;112;58.46222;24.32056
EE;Obinitsa;233;57.81028;27.44222
EE;Odiste;95;58.49028;25.96861
EE;Ohtu;150;59.27833;24.36278
EE;Oidrema;140;58.59778;23.93583
EE;Oisu;418;58.75361;25.565
EE;Ojasoo;103;59.12306;25.18472
EE;Olgina;504;59.39528;28.12528
EE;Olustvere;647;58.55361;25.56278
EE;Omedu;109;58.76806;27.02639
EE;Orava;300;57.89667;27.45917
EE;Orgita;540;58.92861;24.42889
EE;Orissaare;1065;58.55917;23.08262
EE;Oru;394;59.18778;24.98056
EE;Osula;335;57.88583;26.81972
EE;Paasvere;207;59.06333;26.64333
EE;Padise;392;59.23111;24.14056
EE;Pae;101;59.00611;24.90278
EE;Pae;104;59.20556;24.0125
EE;Paekna;133;59.27028;24.82222
EE;Pagari;148;59.25806;27.36278
EE;Pahkla;123;59.19;24.87389
EE;Pahuvere;131;58.18472;25.69972
EE;Paide;9735;58.88556;25.55722
EE;Paikuse;1996;58.37917;24.63444
EE;Painküla;200;58.71806;26.39917
EE;Paistu;346;58.27056;25.62278
EE;Paju;120;57.81722;26.10472
EE;Pajupea;111;59.36889;24.95972
EE;Pajusi;124;58.70222;25.94361
EE;Pajusti;756;59.27444;26.42333
EE;Pakhtpya;98;58.02167;27.38167
EE;Pala;242;58.66667;27.02194
EE;Palamuse;541;58.685;26.57889
EE;Paldiski;4202;59.35667;24.05306
EE;Palivere;968;58.97028;23.90333
EE;Palupera;187;58.11917;26.34444
EE;Palvere;164;59.19778;25.25611
EE;Pandivere;113;59.1575;26.30194
EE;Panga;290;58.81667;23.55
EE;Papsaare;497;58.40472;24.40694
EE;Paralepa;233;58.91944;23.52417
EE;Parksepa;737;57.90972;26.98306
EE;Partsi;123;58.02056;27.16028
EE;Pataste;124;58.57944;26.75806
EE;Patika;172;59.315;24.90639
EE;Patküla;243;57.98167;25.89639
EE;Pauastvere;141;58.66833;26.005
EE;Paunküla;121;59.14306;25.34556
EE;Peetri;307;58.95;25.83333
EE;Peetri;824;59.39417;24.81333
EE;Peetrimõisa;187;58.38222;25.62139
EE;Peningi;195;59.33556;25.15806
EE;Penu;94;58.02528;24.48
EE;Peri;362;58.01417;27.09472
EE;Perila;115;59.29694;25.17167
EE;Pihali;102;59.1275;24.60472
EE;Pihtla;105;58.30417;22.69917
EE;Piigandi;102;58.00139;26.77528
EE;Piira;371;59.31028;26.39389
EE;Piiri;117;57.8875;26.06278
EE;Piirsalu;184;59.04528;24.03778
EE;Piistaoja;111;58.53694;24.89889
EE;Pikasilla;101;58.08528;26.04806
EE;Pikevere;110;59.05111;26.085
EE;Pikkjärve;144;58.65222;26.5525
EE;Pikknurme;215;58.60222;26.20833
EE;Pikva;103;59.275;25.34722
EE;Pilistvere;123;58.6575;25.73167
EE;Pilka;143;58.41167;26.89194
EE;Pilkuse;138;58.05167;26.54
EE;Pillapalu;108;59.35028;25.58556
EE;Pinska;208;58.35389;25.54667
EE;Pirgu;128;59.12472;24.83917
EE;Pisisaare;300;58.72389;25.96833
EE;Poka;102;58.32;26.96528
EE;Polli;268;58.12444;25.54556
EE;Pootsi;109;58.27083;24.12417
EE;Porkuni;211;59.18694;26.20722
EE;Prangli;100;58.16472;26.78167
EE;Prillimäe;406;59.18833;24.805
EE;Pringi;603;59.53944;24.79389
EE;Puhja;1072;58.34194;26.31472
EE;Puiatu;291;58.36167;25.42056
EE;Puiga;332;57.79611;27.03889
EE;Puka;748;58.04972;26.22639
EE;Pulli;152;58.42139;24.6825
EE;Purila;176;59.08417;24.8425
EE;Purku;216;58.88472;24.78639
EE;Purtse;298;59.41889;27.01639
EE;Putkaste;120;58.83167;22.79556
EE;Puuri;129;58.05056;27.01861
EE;Puurmani;646;58.57833;26.27528
EE;Pyari;475;58.34528;25.50333
EE;Pyukhaiyye;100;59.42139;27.53417
EE;Pyuyunsi;729;59.55083;24.79583
EE;Pähkla;167;58.31028;22.49056
EE;Päidla;108;58.11722;26.47667
EE;Päinurme;251;58.81028;25.92667
EE;Päraküla;108;58.54222;25.44361
EE;Pärispea;106;59.65056;25.69806
EE;Pärnjõe;206;58.63778;24.9375
EE;Pärnu-Jaagupi;1341;58.61052;24.50689
EE;Pärnu;44192;58.38588;24.49711
EE;Pärsama;237;58.50389;22.75528
EE;Pärsti;171;58.42528;25.52472
EE;Põdrangu;113;59.13306;26.13889
EE;Põdruse;151;59.415;26.35278
EE;Põhara;93;58.46389;24.22333
EE;Põikva;137;58.71944;25.35333
EE;Põlde;225;58.13083;25.42306
EE;Põldeotsa;166;58.40278;24.31111
EE;Põlgaste;372;57.98028;26.88
EE;Põltsamaa;4764;58.6525;25.97056
EE;Põlva;6504;58.06028;27.06944
EE;Pööra;102;58.65333;26.26
EE;Pööritsa;94;58.24222;26.29778
EE;Pürksi;234;59.01111;23.5275
EE;Püssi;1840;59.36;27.04972
EE;Raadama;101;58.12333;27.43278
EE;Raasiku;1317;59.36639;25.18306
EE;Rabivere;133;59.11833;24.68167
EE;Rae;170;59.38583;24.88306
EE;Rahinge;346;58.38444;26.61056
EE;Rahumäe;101;58.06861;27.41722
EE;Raigaste;106;58.12556;26.22972
EE;Raigla;160;58.10611;27.515
EE;Raikküla;301;58.93861;24.76139
EE;Raiste;103;57.91972;26.93889
EE;Raja;469;58.79639;26.94972
EE;Rakke;1045;58.98167;26.25444
EE;Rakvere;16736;59.34639;26.35583
EE;Ramsi;732;58.30583;25.53528
EE;Randvere;513;59.50889;24.89972
EE;Rangu;108;58.92222;24.40333
EE;Rannametsa;119;58.1275;24.49167
EE;Rannamõisa;245;59.44;24.51444
EE;Rannu;223;59.43361;26.84361
EE;Rannu;439;58.23667;26.21806
EE;Rapla;5684;59.00722;24.79278
EE;Rasina;151;58.20472;27.26278
EE;Ravila;377;59.17861;25.21639
EE;Rebase;117;58.23639;26.79194
EE;Reegoldi;229;58.56833;25.51694
EE;Reiu;376;58.29306;24.58917
EE;Reola;196;58.29528;26.70722
EE;Reopalu;131;58.88;25.50972
EE;Restu;99;57.94556;26.36694
EE;Retla;167;58.74889;25.59556
EE;Ridaküla;137;59.30667;25.99611
EE;Ridalepa;114;58.46056;24.35944
EE;Riidaja;242;58.09667;25.8975
EE;Riisipere;1058;59.11417;24.31056
EE;Rimmi;108;57.77889;26.60389
EE;Risti;597;58.56056;23.83944
EE;Ristipalo;269;58.08222;27.47611
EE;Roela;596;59.17028;26.60028
EE;Rohuneeme;316;59.55694;24.79722
EE;Roiu;485;58.3;26.87139
EE;Roobuka;136;59.23778;24.65278
EE;Roodevälja;158;59.36944;26.3425
EE;Roosna-Alliku;488;59.02722;25.70833
EE;Roosna;126;59.12778;25.93111
EE;Rootsiküla;104;58.11722;23.98
EE;Rosma;377;58.03611;27.07194
EE;Ruila;114;59.19;24.42833
EE;Rummu;3488;59.53528;24.79972
EE;Ruusa;217;58.04806;27.29361
EE;Ruusmäe;197;57.64;27.08417
EE;Rämsi;246;58.36472;26.36556
EE;Räni;498;58.3575;26.65056
EE;Räpina;2901;58.09806;27.46361
EE;Rõhu;187;58.35528;26.51306
EE;Rõngu;738;58.14528;26.24806
EE;Rõude;100;58.77083;23.92528
EE;Rõuge;442;57.72778;26.90972
EE;Saadjärve;117;58.54472;26.67306
EE;Saare;134;58.36333;23.83556
EE;Saare;258;58.69833;26.84111
EE;Saarepeedi;330;58.43056;25.69056
